notam_id,icao_location,q_code,category,effective_start,effective_end,body_text,full_text,char_count,word_count
A2801/24,EGLL,QOBCE,OBSTACLE,2603060840,2603202140,NEW OBSTACLE CRANE 3372FT AGL WITHIN 1.2NM OF OMDB,"A2801/24 NOTAMN
Q) EGZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603060840 C) 2603202140
E) NEW OBSTACLE CRANE 3372FT AGL WITHIN 1.2NM OF OMDB",50,9
A3225/24,EDDF,QAFXX,AERODROME_PROCEDURE,2603071740,2604020340,CUSTOMS NOT AVBL 4H DAILY,"A3225/24 NOTAMN
Q) EDZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071740 C) 2604020340
E) CUSTOMS NOT AVBL 4H DAILY",25,5
A1202/24,KJFK,QMRXX,RUNWAY_CLOSURE,2603060540,2603121340,RWY 36 CLSD 1H DAILY,"A1202/24 NOTAMN
Q) KJZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603060540 C) 2603121340
E) RWY 36 CLSD 1H DAILY",20,5
A1559/24,EDDF,QILXX,NAVIGATION_AID,2603091840,2603141940,NDB BIG REDUCED POWER 67 PCT,"A1559/24 NOTAMN
Q) EDZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091840 C) 2603141940
E) NDB BIG REDUCED POWER 67 PCT",28,6
A1776/24,KJFK,QNVAS,NAVIGATION_AID,2603071540,2604011840,LOC RWY 36 UNRELIABLE WITHIN 13.7NM,"A1776/24 NOTAMN
Q) KJZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603071540 C) 2604011840
E) LOC RWY 36 UNRELIABLE WITHIN 13.7NM",35,6
A1295/24,RJTT,QMRLC,RUNWAY_CLOSURE,2603070940,2603120140,RWY 18 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1295/24 NOTAMN
Q) RJZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603070940 C) 2603120140
E) RWY 18 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8
A2561/24,YSSY,QLTAS,LIGHTING,2603070540,2603140240,REIL RWY 28L U/S,"A2561/24 NOTAMN
Q) YSZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603070540 C) 2603140240
E) REIL RWY 28L U/S",16,4
A3221/24,KJFK,QARAS,AERODROME_PROCEDURE,2603081840,2603230540,ATIS INOP USE 131.725 FOR INFO,"A3221/24 NOTAMN
Q) KJZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603081840 C) 2603230540
E) ATIS INOP USE 131.725 FOR INFO",30,6
A1040/24,KLAX,QMRLT,RUNWAY_CLOSURE,2603060840,2603230740,RWY 18 CLSD DUE TO CRACKED PAVEMENT,"A1040/24 NOTAMN
Q) KLZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060840 C) 2603230740
E) RWY 18 CLSD DUE TO CRACKED PAVEMENT",35,7
A2259/24,KJFK,QLTAS,LIGHTING,2603081840,2603212340,ALS RWY 27 OTS,"A2259/24 NOTAMN
Q) KJZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603081840 C) 2603212340
E) ALS RWY 27 OTS",14,4
A2839/24,OMDB,QOBXX,OBSTACLE,2603082040,2603182340,TOWER ERECTED 4015N01900E HEIGHT 715FT AMSL,"A2839/24 NOTAMN
Q) OMZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603082040 C) 2603182340
E) TOWER ERECTED 4015N01900E HEIGHT 715FT AMSL",43,6
A1498/24,EDDF,QNVXX,NAVIGATION_AID,2603081340,2603291040,ILS RWY 09 NOT AVAILABLE,"A1498/24 NOTAMN
Q) EDZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603081340 C) 2603291040
E) ILS RWY 09 NOT AVAILABLE",24,5
A1713/24,OMDB,QNDXX,NAVIGATION_AID,2603061540,2604041540,TACAN SFD UNSERVICEABLE,"A1713/24 NOTAMN
Q) OMZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603061540 C) 2604041540
E) TACAN SFD UNSERVICEABLE",23,3
A1360/24,YSSY,QMRXX,RUNWAY_CLOSURE,2603090540,2603221540,RWY 28L CLSD DUE TO FOD REMOVAL,"A1360/24 NOTAMN
Q) YSZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603090540 C) 2603221540
E) RWY 28L CLSD DUE TO FOD REMOVAL",31,7
A1393/24,YSSY,QMRLC,RUNWAY_CLOSURE,2603090940,2604010440,RWY 10R THRESHOLD DISPLACED 13.1M,"A1393/24 NOTAMN
Q) YSZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603090940 C) 2604010440
E) RWY 10R THRESHOLD DISPLACED 13.1M",33,5
A1058/24,RJTT,QMRXX,RUNWAY_CLOSURE,2603072140,2603140140,RWY 36 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1058/24 NOTAMN
Q) RJZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603072140 C) 2603140140
E) RWY 36 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8
A3208/24,YSSY,QAAXX,AERODROME_PROCEDURE,2603060540,2603091140,AERODROME OPERATING HOURS CHANGED 1H DAILY,"A3208/24 NOTAMN
Q) YSZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603060540 C) 2603091140
E) AERODROME OPERATING HOURS CHANGED 1H DAILY",42,6
A1542/24,KJFK,QNVAS,NAVIGATION_AID,2603070540,2603302040,GP RWY 10L NOT AVAILABLE,"A1542/24 NOTAMN
Q) KJZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603070540 C) 2603302040
E) GP RWY 10L NOT AVAILABLE",24,5
A1623/24,KATL,QILXX,NAVIGATION_AID,2603092340,2604032040,ILS CAT II RWY 09 NOT AUTH,"A1623/24 NOTAMN
Q) KAZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603092340 C) 2604032040
E) ILS CAT II RWY 09 NOT AUTH",26,7
A2745/24,EDDF,QOBXX,OBSTACLE,2603071540,2603121340,WINDTURBINE 3904N00824E 3016FT AMSL,"A2745/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071540 C) 2603121340
E) WINDTURBINE 3904N00824E 3016FT AMSL",35,4
A3102/24,YSSY,QARAS,AERODROME_PROCEDURE,2603080040,2603091840,CUSTOMS NOT AVBL 6H DAILY,"A3102/24 NOTAMN
Q) YSZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080040 C) 2603091840
E) CUSTOMS NOT AVBL 6H DAILY",25,5
A2413/24,YSSY,QLTBA,LIGHTING,2603060140,2603120140,VASI RWY 18 UNSERVICEABLE,"A2413/24 NOTAMN
Q) YSZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603060140 C) 2603120140
E) VASI RWY 18 UNSERVICEABLE",25,4
A2140/24,EDDF,QRTCA,AIRSPACE_RESTRICTION,2603091240,2603160740,CLASS C AIRSPACE CHANGED TO CLASS G,"A2140/24 NOTAMN
Q) EDZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091240 C) 2603160740
E) CLASS C AIRSPACE CHANGED TO CLASS G",35,7
A3007/24,KATL,QAAXX,AERODROME_PROCEDURE,2603090240,2604041240,ATC SERVICES NOT AVBL 4H DAILY,"A3007/24 NOTAMN
Q) KAZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603090240 C) 2604041240
E) ATC SERVICES NOT AVBL 4H DAILY",30,6
A2591/24,YSSY,QLTAS,LIGHTING,2603082340,2604072240,REIL RWY 28R U/S,"A2591/24 NOTAMN
Q) YSZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603082340 C) 2604072240
E) REIL RWY 28R U/S",16,4
A2232/24,EGLL,QLTBA,LIGHTING,2603091540,2603121740,HIRL RWY 09 REDUCED TO MIRL,"A2232/24 NOTAMN
Q) EGZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091540 C) 2603121740
E) HIRL RWY 09 REDUCED TO MIRL",27,6
A2756/24,KJFK,QOBCE,OBSTACLE,2603081040,2603231140,OBSTACLE LGTS U/S 4601N01204E 3142FT AMSL,"A2756/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603081040 C) 2603231140
E) OBSTACLE LGTS U/S 4601N01204E 3142FT AMSL",41,6
A2703/24,OMDB,QOBCE,OBSTACLE,2603070140,2603210740,WINDTURBINE 5242S00418W 1792FT AMSL,"A2703/24 NOTAMN
Q) OMZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603070140 C) 2603210740
E) WINDTURBINE 5242S00418W 1792FT AMSL",35,4
A1270/24,KATL,QMRLC,RUNWAY_CLOSURE,2603071340,2604020340,RWY 05 CLSD 1H DAILY,"A1270/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071340 C) 2604020340
E) RWY 05 CLSD 1H DAILY",20,5
A1003/24,OMDB,QMRLC,RUNWAY_CLOSURE,2603052340,2603170540,ALL RWYS CLSD EXCEPT RWY 18,"A1003/24 NOTAMN
Q) OMZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603052340 C) 2603170540
E) ALL RWYS CLSD EXCEPT RWY 18",27,6
A1902/24,YSSY,QDAXX,AIRSPACE_RESTRICTION,2603080540,2603280440,TFR EFFECTIVE WITHIN 24NM RADIUS OF 5110N 01254W,"A1902/24 NOTAMN
Q) YSZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080540 C) 2603280440
E) TFR EFFECTIVE WITHIN 24NM RADIUS OF 5110N 01254W",48,8
A2954/24,EHAM,QOBCE,OBSTACLE,2603090740,2603190040,MULTIPLE CRANES MAX 3216FT AGL WITHIN 8.5NM,"A2954/24 NOTAMN
Q) EHZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603090740 C) 2603190040
E) MULTIPLE CRANES MAX 3216FT AGL WITHIN 8.5NM",43,7
A1993/24,LFPG,QAALT,AIRSPACE_RESTRICTION,2603071240,2603112340,TFR EFFECTIVE WITHIN 8NM RADIUS OF 4333N 01946W,"A1993/24 NOTAMN
Q) LFZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603071240 C) 2603112340
E) TFR EFFECTIVE WITHIN 8NM RADIUS OF 4333N 01946W",47,8
A2065/24,KJFK,QDAXX,AIRSPACE_RESTRICTION,2603090640,2603141940,AIRSPACE D ACTIVATED SFC-2063FT AMSL,"A2065/24 NOTAMN
Q) KJZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090640 C) 2603141940
E) AIRSPACE D ACTIVATED SFC-2063FT AMSL",36,5
A2941/24,YSSY,QOBCE,OBSTACLE,2603061540,2603180040,WINDTURBINE 5233N00104E 1652FT AMSL,"A2941/24 NOTAMN
Q) YSZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603061540 C) 2603180040
E) WINDTURBINE 5233N00104E 1652FT AMSL",35,4
A3003/24,EHAM,QAAXX,AERODROME_PROCEDURE,2603090440,2604071640,AERODROME OPERATING HOURS CHANGED 6H DAILY,"A3003/24 NOTAMN
Q) EHZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603090440 C) 2604071640
E) AERODROME OPERATING HOURS CHANGED 6H DAILY",42,6
A2826/24,LFPG,QOBXX,OBSTACLE,2603082040,2603140940,OBSTACLE LGTS U/S 4903N01420W 1750FT AMSL,"A2826/24 NOTAMN
Q) LFZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603082040 C) 2603140940
E) OBSTACLE LGTS U/S 4903N01420W 1750FT AMSL",41,6
A2966/24,EDDF,QOBXX,OBSTACLE,2603081740,2603212040,TOWER ERECTED 3133N01726W HEIGHT 1633FT AMSL,"A2966/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603081740 C) 2603212040
E) TOWER ERECTED 3133N01726W HEIGHT 1633FT AMSL",44,6
A1292/24,EHAM,QMRLC,RUNWAY_CLOSURE,2603090040,2603111140,TWY E CLSD,"A1292/24 NOTAMN
Q) EHZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603090040 C) 2603111140
E) TWY E CLSD",10,3
A2118/24,EGLL,QDAXX,AIRSPACE_RESTRICTION,2603081940,2604011240,TFR EFFECTIVE WITHIN 18NM RADIUS OF 4626N 01651W,"A2118/24 NOTAMN
Q) EGZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081940 C) 2604011240
E) TFR EFFECTIVE WITHIN 18NM RADIUS OF 4626N 01651W",48,8
A3299/24,RJTT,QAFXX,AERODROME_PROCEDURE,2603082040,2603271540,AERODROME OPERATING HOURS CHANGED 3H DAILY,"A3299/24 NOTAMN
Q) RJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603082040 C) 2603271540
E) AERODROME OPERATING HOURS CHANGED 3H DAILY",42,6
A1346/24,KLAX,QMRXX,RUNWAY_CLOSURE,2603060740,2603130140,RWY 18 CLSD DUE TO BIRD STRIKE,"A1346/24 NOTAMN
Q) KLZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060740 C) 2603130140
E) RWY 18 CLSD DUE TO BIRD STRIKE",30,7
A2025/24,EDDF,QAALT,AIRSPACE_RESTRICTION,2603061740,2603301440,RESTRICTED AREA R-2508 ACTIVE SFC-15234FT MSL,"A2025/24 NOTAMN
Q) EDZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603061740 C) 2603301440
E) RESTRICTED AREA R-2508 ACTIVE SFC-15234FT MSL",45,6
A1117/24,KATL,QMRLT,RUNWAY_CLOSURE,2603071240,2603140940,ALL RWYS CLSD EXCEPT RWY 10R,"A1117/24 NOTAMN
Q) KAZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071240 C) 2603140940
E) ALL RWYS CLSD EXCEPT RWY 10R",28,6
A3372/24,LFPG,QAAXX,AERODROME_PROCEDURE,2603072040,2603140640,EMERGENCY SERVICES REDUCED,"A3372/24 NOTAMN
Q) LFZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603072040 C) 2603140640
E) EMERGENCY SERVICES REDUCED",26,3
A3389/24,KJFK,QAFXX,AERODROME_PROCEDURE,2603060640,2603171140,ATIS INOP USE 131.525 FOR INFO,"A3389/24 NOTAMN
Q) KJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603060640 C) 2603171140
E) ATIS INOP USE 131.525 FOR INFO",30,6
A1240/24,RJTT,QMRLC,RUNWAY_CLOSURE,2603082140,2603220540,RWY 27 THRESHOLD DISPLACED 13.4M,"A1240/24 NOTAMN
Q) RJZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603082140 C) 2603220540
E) RWY 27 THRESHOLD DISPLACED 13.4M",32,5
A2119/24,LFPG,QDAXX,AIRSPACE_RESTRICTION,2603080340,2603172140,AIRSPACE D ACTIVATED SFC-634FT AMSL,"A2119/24 NOTAMN
Q) LFZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603080340 C) 2603172140
E) AIRSPACE D ACTIVATED SFC-634FT AMSL",35,5
A2152/24,KATL,QRPXX,AIRSPACE_RESTRICTION,2603061540,2603201040,RESTRICTED AREA W-497 ACTIVE SFC-5931FT MSL,"A2152/24 NOTAMN
Q) KAZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603061540 C) 2603201040
E) RESTRICTED AREA W-497 ACTIVE SFC-5931FT MSL",43,6
A1329/24,KATL,QMRLT,RUNWAY_CLOSURE,2603090840,2603281040,RWY 28L CLSD 3H DAILY,"A1329/24 NOTAMN
Q) KAZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603090840 C) 2603281040
E) RWY 28L CLSD 3H DAILY",21,5
A1179/24,KATL,QMRXX,RUNWAY_CLOSURE,2603090240,2603261840,RWY 28L STRENGTH REDUCED ACFT OVER 15T NOT AUTHORIZED,"A1179/24 NOTAMN
Q) KAZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603090240 C) 2603261840
E) RWY 28L STRENGTH REDUCED ACFT OVER 15T NOT AUTHORIZED",53,9
A1629/24,KATL,QNVAS,NAVIGATION_AID,2603062140,2603222340,NDB CLN REDUCED POWER 49 PCT,"A1629/24 NOTAMN
Q) KAZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603062140 C) 2603222340
E) NDB CLN REDUCED POWER 49 PCT",28,6
A2985/24,EHAM,QOBCE,OBSTACLE,2603092240,2603141440,OBSTACLE LGTS U/S 4901N00040W 270FT AMSL,"A2985/24 NOTAMN
Q) EHZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603092240 C) 2603141440
E) OBSTACLE LGTS U/S 4901N00040W 270FT AMSL",40,6
A2814/24,RJTT,QOBCE,OBSTACLE,2603062040,2603230040,NEW OBSTACLE CRANE 959FT AGL WITHIN 2.9NM OF LFPG,"A2814/24 NOTAMN
Q) RJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603062040 C) 2603230040
E) NEW OBSTACLE CRANE 959FT AGL WITHIN 2.9NM OF LFPG",49,9
A1051/24,KATL,QMRLC,RUNWAY_CLOSURE,2603072140,2603291940,ALL RWYS CLSD EXCEPT RWY 18,"A1051/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603072140 C) 2603291940
E) ALL RWYS CLSD EXCEPT RWY 18",27,6
A1613/24,EGLL,QILXX,NAVIGATION_AID,2603080540,2603191640,DME CLN UNMON,"A1613/24 NOTAMN
Q) EGZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603080540 C) 2603191640
E) DME CLN UNMON",13,3
A2808/24,OMDB,QOBXX,OBSTACLE,2603082040,2604062240,MULTIPLE CRANES MAX 2521FT AGL WITHIN 6.6NM,"A2808/24 NOTAMN
Q) OMZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603082040 C) 2604062240
E) MULTIPLE CRANES MAX 2521FT AGL WITHIN 6.6NM",43,7
A2281/24,EDDF,QLTBA,LIGHTING,2603091740,2603171240,HIRL RWY 05 REDUCED TO MIRL,"A2281/24 NOTAMN
Q) EDZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091740 C) 2603171240
E) HIRL RWY 05 REDUCED TO MIRL",27,6
A1010/24,EDDF,QMRLT,RUNWAY_CLOSURE,2603091240,2603132240,RWY 10L THRESHOLD DISPLACED 2.1M,"A1010/24 NOTAMN
Q) EDZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091240 C) 2603132240
E) RWY 10L THRESHOLD DISPLACED 2.1M",32,5
A1689/24,KLAX,QNVAS,NAVIGATION_AID,2603072140,2603182340,TACAN DET UNSERVICEABLE,"A1689/24 NOTAMN
Q) KLZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603072140 C) 2603182340
E) TACAN DET UNSERVICEABLE",23,3
A1864/24,YSSY,QDAXX,AIRSPACE_RESTRICTION,2603070640,2603241540,TFR EFFECTIVE WITHIN 13NM RADIUS OF 5424N 00932W,"A1864/24 NOTAMN
Q) YSZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603070640 C) 2603241540
E) TFR EFFECTIVE WITHIN 13NM RADIUS OF 5424N 00932W",48,8
A2453/24,EDDF,QLTBA,LIGHTING,2603090140,2603100540,ALS RWY 10R OTS,"A2453/24 NOTAMN
Q) EDZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603090140 C) 2603100540
E) ALS RWY 10R OTS",15,4
A2283/24,YSSY,QLTBJ,LIGHTING,2603080440,2603270840,APCH LGTS RWY 14R OTS,"A2283/24 NOTAMN
Q) YSZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080440 C) 2603270840
E) APCH LGTS RWY 14R OTS",21,5
A2654/24,LFPG,QOBXX,OBSTACLE,2603071940,2603100740,NEW OBSTACLE CRANE 1491FT AGL WITHIN 8.3NM OF RJTT,"A2654/24 NOTAMN
Q) LFZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603071940 C) 2603100740
E) NEW OBSTACLE CRANE 1491FT AGL WITHIN 8.3NM OF RJTT",50,9
A1285/24,KLAX,QMRLT,RUNWAY_CLOSURE,2603090240,2603271540,RWY 09 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1285/24 NOTAMN
Q) KLZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603090240 C) 2603271540
E) RWY 09 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8
A2469/24,EHAM,QLTBA,LIGHTING,2603072340,2603132340,APRON LGTS PARTLY U/S,"A2469/24 NOTAMN
Q) EHZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603072340 C) 2603132340
E) APRON LGTS PARTLY U/S",21,4
A3075/24,KJFK,QAAXX,AERODROME_PROCEDURE,2603081540,2604010940,AERODROME OPERATING HOURS CHANGED 4H DAILY,"A3075/24 NOTAMN
Q) KJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603081540 C) 2604010940
E) AERODROME OPERATING HOURS CHANGED 4H DAILY",42,6
A2990/24,EDDF,QOBXX,OBSTACLE,2603071440,2604031640,CRANE 2427FT ERECTED 1.0NM SE OF YSSY ARP,"A2990/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071440 C) 2604031640
E) CRANE 2427FT ERECTED 1.0NM SE OF YSSY ARP",41,8
A2291/24,LFPG,QLTBJ,LIGHTING,2603082240,2603111240,APRON LGTS PARTLY U/S,"A2291/24 NOTAMN
Q) LFZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603082240 C) 2603111240
E) APRON LGTS PARTLY U/S",21,4
A2418/24,RJTT,QLTAS,LIGHTING,2603061940,2603311940,REIL RWY 28L U/S,"A2418/24 NOTAMN
Q) RJZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603061940 C) 2603311940
E) REIL RWY 28L U/S",16,4
A1974/24,YSSY,QDAXX,AIRSPACE_RESTRICTION,2603082240,2603221840,CLASS C AIRSPACE CHANGED TO CLASS C,"A1974/24 NOTAMN
Q) YSZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603082240 C) 2603221840
E) CLASS C AIRSPACE CHANGED TO CLASS C",35,7
A1917/24,LFPG,QDAXX,AIRSPACE_RESTRICTION,2603091940,2603140940,CLASS C AIRSPACE CHANGED TO CLASS G,"A1917/24 NOTAMN
Q) LFZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603091940 C) 2603140940
E) CLASS C AIRSPACE CHANGED TO CLASS G",35,7
A1114/24,EGLL,QMRXX,RUNWAY_CLOSURE,2603061540,2604012140,RWY 23 CLSD DUE TO MKG REPAINT,"A1114/24 NOTAMN
Q) EGZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603061540 C) 2604012140
E) RWY 23 CLSD DUE TO MKG REPAINT",30,7
A3234/24,YSSY,QARAS,AERODROME_PROCEDURE,2603090540,2604060040,AERODROME OPERATING HOURS CHANGED 2H DAILY,"A3234/24 NOTAMN
Q) YSZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603090540 C) 2604060040
E) AERODROME OPERATING HOURS CHANGED 2H DAILY",42,6
A1718/24,YSSY,QILXX,NAVIGATION_AID,2603090540,2603270240,ILS CAT III RWY 05 NOT AUTH,"A1718/24 NOTAMN
Q) YSZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603090540 C) 2603270240
E) ILS CAT III RWY 05 NOT AUTH",27,7
A2901/24,EDDF,QOBXX,OBSTACLE,2603080740,2603161640,CRANE 684FT ERECTED 14.8NM NE OF LFPG ARP,"A2901/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080740 C) 2603161640
E) CRANE 684FT ERECTED 14.8NM NE OF LFPG ARP",41,8
A1786/24,EHAM,QILXX,NAVIGATION_AID,2603060640,2603150540,GP RWY 10L NOT AVAILABLE,"A1786/24 NOTAMN
Q) EHZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603060640 C) 2603150540
E) GP RWY 10L NOT AVAILABLE",24,5
A3317/24,EHAM,QAAXX,AERODROME_PROCEDURE,2603061740,2603300040,PPR REQUIRED FOR ALL ACFT OVER 25T,"A3317/24 NOTAMN
Q) EHZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603061740 C) 2603300040
E) PPR REQUIRED FOR ALL ACFT OVER 25T",34,7
A2235/24,EHAM,QLTBJ,LIGHTING,2603092140,2604081640,ALS RWY 09 OTS,"A2235/24 NOTAMN
Q) EHZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603092140 C) 2604081640
E) ALS RWY 09 OTS",14,4
A1169/24,RJTT,QMRLC,RUNWAY_CLOSURE,2603091740,2603260340,TWY H CLSD,"A1169/24 NOTAMN
Q) RJZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603091740 C) 2603260340
E) TWY H CLSD",10,3
A2122/24,EDDF,QAALT,AIRSPACE_RESTRICTION,2603061640,2603192040,UAS OPERATIONS PROHIBITED WI 19NM OF EHAM,"A2122/24 NOTAMN
Q) EDZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603061640 C) 2603192040
E) UAS OPERATIONS PROHIBITED WI 19NM OF EHAM",41,7
A2002/24,EGLL,QDAXX,AIRSPACE_RESTRICTION,2603081240,2603120440,AIRSPACE D ACTIVATED SFC-679FT AMSL,"A2002/24 NOTAMN
Q) EGZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081240 C) 2603120440
E) AIRSPACE D ACTIVATED SFC-679FT AMSL",35,5
A2539/24,KJFK,QLTBJ,LIGHTING,2603081340,2603261840,TWY G EDGE LGTS OTS,"A2539/24 NOTAMN
Q) KJZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603081340 C) 2603261840
E) TWY G EDGE LGTS OTS",19,5
A2365/24,EHAM,QLTBA,LIGHTING,2603071240,2603270840,REIL RWY 05 U/S,"A2365/24 NOTAMN
Q) EHZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071240 C) 2603270840
E) REIL RWY 05 U/S",15,4
